isoCode,date,vaccine
IND,2024-01-18,Oxford/AstraZeneca
IND,2024-01-18,Sputnik V
IND,2024-01-19,Corbevax
IND,2024-01-19,Covaxin
IND,2024-01-19,Novavax
IND,2024-01-19,Oxford/AstraZeneca
IND,2024-01-19,Sputnik V
IND,2024-01-20,Corbevax
IND,2024-01-20,Covaxin
IND,2024-01-20,Novavax
IND,2024-01-20,Oxford/AstraZeneca
IND,2024-01-20,Sputnik V
IND,2024-01-21,Corbevax
IND,2024-01-21,Covaxin
IND,2024-01-21,Novavax
IND,2024-01-21,Oxford/AstraZeneca
IND,2024-01-21,Sputnik V
IND,2024-01-22,Corbevax
IND,2024-01-22,Covaxin
IND,2024-01-22,Novavax
IND,2024-01-22,Oxford/AstraZeneca
IND,2024-01-22,Sputnik V
IND,2024-01-23,Corbevax
IND,2024-01-23,Covaxin
IND,2024-01-23,Novavax
IND,2024-01-23,Oxford/AstraZeneca
IND,2024-01-23,Sputnik V
IND,2024-01-24,Corbevax
IND,2024-01-24,Covaxin
IND,2024-01-24,Novavax
IND,2024-01-24,Oxford/AstraZeneca
IND,2024-01-24,Sputnik V
IND,2024-01-25,Corbevax
IND,2024-01-25,Covaxin
IND,2024-01-25,Novavax
IND,2024-01-25,Oxford/AstraZeneca
IND,2024-01-25,Sputnik V
IND,2024-01-26,Corbevax
IND,2024-01-26,Covaxin
IND,2024-01-26,Novavax
IND,2024-01-26,Oxford/AstraZeneca
IND,2024-01-26,Sputnik V
IND,2024-01-27,Corbevax
IND,2024-01-27,Covaxin
IND,2024-01-27,Novavax
IND,2024-01-27,Oxford/AstraZeneca
IND,2024-01-27,Sputnik V
IND,2024-01-28,Corbevax
IND,2024-01-28,Covaxin
IND,2024-01-28,Novavax
IND,2024-01-28,Oxford/AstraZeneca
IND,2024-01-28,Sputnik V
IND,2024-01-29,Corbevax
IND,2024-01-29,Covaxin
IND,2024-01-29,Novavax
IND,2024-01-29,Oxford/AstraZeneca
IND,2024-01-29,Sputnik V
IND,2024-01-30,Corbevax
IND,2024-01-30,Covaxin
IND,2024-01-30,Novavax
IND,2024-01-30,Oxford/AstraZeneca
IND,2024-01-30,Sputnik V
IND,2024-01-31,Corbevax
IND,2024-01-31,Covaxin
IND,2024-01-31,Novavax
IND,2024-01-31,Oxford/AstraZeneca
IND,2024-01-31,Sputnik V
IND,2024-02-01,Corbevax
IND,2024-02-01,Covaxin
IND,2024-02-01,Novavax
IND,2024-02-01,Oxford/AstraZeneca
IND,2024-02-01,Sputnik V
IND,2024-02-02,Corbevax
IND,2024-02-02,Covaxin
IND,2024-02-02,Novavax
IND,2024-02-02,Oxford/AstraZeneca
IND,2024-02-02,Sputnik V
IND,2024-02-03,Corbevax
IND,2024-02-03,Covaxin
IND,2024-02-03,Novavax
IND,2024-02-03,Oxford/AstraZeneca
IND,2024-02-03,Sputnik V
IND,2024-02-04,Corbevax
IND,2024-02-04,Covaxin
IND,2024-02-04,Novavax
IND,2024-02-04,Oxford/AstraZeneca
IND,2024-02-04,Sputnik V
IND,2024-02-05,Corbevax
IND,2024-02-05,Covaxin
IND,2024-02-05,Novavax
IND,2024-02-05,Oxford/AstraZeneca
IND,2024-02-05,Sputnik V
IND,2024-02-06,Corbevax
IND,2024-02-06,Covaxin
IND,2024-02-06,Novavax
IND,2024-02-06,Oxford/AstraZeneca
IND,2024-02-06,Sputnik V
IND,2024-02-07,Corbevax
IND,2024-02-07,Covaxin
IND,2024-02-07,Novavax
IND,2024-02-07,Oxford/AstraZeneca
IND,2024-02-07,Sputnik V
IND,2024-02-08,Corbevax
IND,2024-02-08,Covaxin
IND,2024-02-08,Novavax
IND,2024-02-08,Oxford/AstraZeneca
IND,2024-02-08,Sputnik V
IND,2024-02-09,Corbevax
IND,2024-02-09,Covaxin
IND,2024-02-09,Novavax
IND,2024-02-09,Oxford/AstraZeneca
IND,2024-02-09,Sputnik V
IND,2024-02-10,Corbevax
IND,2024-02-10,Covaxin
IND,2024-02-10,Novavax
IND,2024-02-10,Oxford/AstraZeneca
IND,2024-02-10,Sputnik V
IND,2024-02-11,Corbevax
IND,2024-02-11,Covaxin
IND,2024-02-11,Novavax
IND,2024-02-11,Oxford/AstraZeneca
IND,2024-02-11,Sputnik V
IND,2024-02-12,Corbevax
IND,2024-02-12,Covaxin
IND,2024-02-12,Novavax
IND,2024-02-12,Oxford/AstraZeneca
IND,2024-02-12,Sputnik V
IND,2024-02-13,Corbevax
IND,2024-02-13,Covaxin
IND,2024-02-13,Novavax
IND,2024-02-13,Oxford/AstraZeneca
IND,2024-02-13,Sputnik V
IND,2024-02-14,Corbevax
IND,2024-02-14,Covaxin
IND,2024-02-14,Novavax
IND,2024-02-14,Oxford/AstraZeneca
IND,2024-02-14,Sputnik V
IND,2024-02-15,Corbevax
IND,2024-02-15,Covaxin
IND,2024-02-15,Novavax
IND,2024-02-15,Oxford/AstraZeneca
IND,2024-02-15,Sputnik V
IND,2024-02-18,Corbevax
IND,2024-02-18,Covaxin
IND,2024-02-18,Novavax
IND,2024-02-18,Oxford/AstraZeneca
IND,2024-02-18,Sputnik V
IND,2024-02-19,Corbevax
IND,2024-02-19,Covaxin
IND,2024-02-19,Novavax
IND,2024-02-19,Oxford/AstraZeneca
IND,2024-02-19,Sputnik V
IND,2024-02-20,Corbevax
IND,2024-02-20,Covaxin
IND,2024-02-20,Novavax
IND,2024-02-20,Oxford/AstraZeneca
IND,2024-02-20,Sputnik V
IND,2024-02-21,Corbevax
IND,2024-02-21,Covaxin
IND,2024-02-21,Novavax
IND,2024-02-21,Oxford/AstraZeneca
IND,2024-02-21,Sputnik V
IND,2024-02-22,Corbevax
IND,2024-02-22,Covaxin
IND,2024-02-22,Novavax
IND,2024-02-22,Oxford/AstraZeneca
IND,2024-02-22,Sputnik V
IND,2024-02-23,Corbevax
IND,2024-02-23,Covaxin
IND,2024-02-23,Novavax
IND,2024-02-23,Oxford/AstraZeneca
IND,2024-02-23,Sputnik V
IND,2024-02-24,Corbevax
IND,2024-02-24,Covaxin
IND,2024-02-24,Novavax
IND,2024-02-24,Oxford/AstraZeneca
IND,2024-02-24,Sputnik V
IND,2024-02-25,Corbevax
IND,2024-02-25,Covaxin
IND,2024-02-25,Novavax
IND,2024-02-25,Oxford/AstraZeneca
IND,2024-02-25,Sputnik V
IND,2024-02-26,Corbevax
IND,2024-02-26,Covaxin
IND,2024-02-26,Novavax
IND,2024-02-26,Oxford/AstraZeneca
IND,2024-02-26,Sputnik V
IND,2024-02-27,Corbevax
IND,2024-02-27,Covaxin
IND,2024-02-27,Novavax
IND,2024-02-27,Oxford/AstraZeneca
IND,2024-02-27,Sputnik V
IND,2024-02-28,Corbevax
IND,2024-02-28,Covaxin
IND,2024-02-28,Novavax
IND,2024-02-28,Oxford/AstraZeneca
IND,2024-02-28,Sputnik V
IND,2024-02-29,Corbevax
IND,2024-02-29,Covaxin
IND,2024-02-29,Novavax
IND,2024-02-29,Oxford/AstraZeneca
IND,2024-02-29,Sputnik V
IND,2024-03-01,Corbevax
IND,2024-03-01,Covaxin
IND,2024-03-01,Novavax
IND,2024-03-01,Oxford/AstraZeneca
IND,2024-03-01,Sputnik V
IND,2024-03-02,Corbevax
IND,2024-03-02,Covaxin
IND,2024-03-02,Novavax
IND,2024-03-02,Oxford/AstraZeneca
IND,2024-03-02,Sputnik V
IND,2024-03-03,Corbevax
IND,2024-03-03,Covaxin
IND,2024-03-03,Novavax
IND,2024-03-03,Oxford/AstraZeneca
IND,2024-03-03,Sputnik V
IND,2024-03-04,Corbevax
IND,2024-03-04,Covaxin
IND,2024-03-04,Novavax
IND,2024-03-04,Oxford/AstraZeneca
IND,2024-03-04,Sputnik V
IND,2024-03-05,Corbevax
IND,2024-03-05,Covaxin
IND,2024-03-05,Novavax
IND,2024-03-05,Oxford/AstraZeneca
IND,2024-03-05,Sputnik V
IND,2024-03-06,Corbevax
IND,2024-03-06,Covaxin
IND,2024-03-06,Novavax
IND,2024-03-06,Oxford/AstraZeneca
IND,2024-03-06,Sputnik V
IND,2024-03-07,Corbevax
IND,2024-03-07,Covaxin
IND,2024-03-07,Novavax
IND,2024-03-07,Oxford/AstraZeneca
IND,2024-03-07,Sputnik V
IND,2024-03-08,Corbevax
IND,2024-03-08,Covaxin
IND,2024-03-08,Novavax
IND,2024-03-08,Oxford/AstraZeneca
IND,2024-03-08,Sputnik V
IND,2024-03-09,Corbevax
IND,2024-03-09,Covaxin
IND,2024-03-09,Novavax
IND,2024-03-09,Oxford/AstraZeneca
IND,2024-03-09,Sputnik V
IND,2024-03-10,Corbevax
IND,2024-03-10,Covaxin
IND,2024-03-10,Novavax
IND,2024-03-10,Oxford/AstraZeneca
IND,2024-03-10,Sputnik V
IND,2024-03-11,Corbevax
IND,2024-03-11,Covaxin
IND,2024-03-11,Novavax
IND,2024-03-11,Oxford/AstraZeneca
IND,2024-03-11,Sputnik V
IND,2024-03-12,Corbevax
IND,2024-03-12,Covaxin
IND,2024-03-12,Novavax
IND,2024-03-12,Oxford/AstraZeneca
IND,2024-03-12,Sputnik V
IND,2024-03-13,Corbevax
IND,2024-03-13,Covaxin
IND,2024-03-13,Novavax
IND,2024-03-13,Oxford/AstraZeneca
IND,2024-03-13,Sputnik V
IND,2024-03-14,Corbevax
IND,2024-03-14,Covaxin
IND,2024-03-14,Novavax
IND,2024-03-14,Oxford/AstraZeneca
IND,2024-03-14,Sputnik V
IND,2024-03-15,Corbevax
IND,2024-03-15,Covaxin
IND,2024-03-15,Novavax
IND,2024-03-15,Oxford/AstraZeneca
IND,2024-03-15,Sputnik V
IND,2024-03-16,Corbevax
IND,2024-03-16,Covaxin
IND,2024-03-16,Novavax
IND,2024-03-16,Oxford/AstraZeneca
IND,2024-03-16,Sputnik V
IND,2024-03-17,Corbevax
IND,2024-03-17,Covaxin
IND,2024-03-17,Novavax
IND,2024-03-17,Oxford/AstraZeneca
IND,2024-03-17,Sputnik V
IND,2024-03-18,Corbevax
IND,2024-03-18,Covaxin
IND,2024-03-18,Novavax
IND,2024-03-18,Oxford/AstraZeneca
IND,2024-03-18,Sputnik V
IND,2024-03-19,Corbevax
IND,2024-03-19,Covaxin
IND,2024-03-19,Novavax
IND,2024-03-19,Oxford/AstraZeneca
IND,2024-03-19,Sputnik V
IND,2024-03-20,Corbevax
IND,2024-03-20,Covaxin
IND,2024-03-20,Novavax
IND,2024-03-20,Oxford/AstraZeneca
IND,2024-03-20,Sputnik V
IND,2024-03-21,Corbevax
IND,2024-03-21,Covaxin
IND,2024-03-21,Novavax
IND,2024-03-21,Oxford/AstraZeneca
IND,2024-03-21,Sputnik V
IND,2024-03-22,Corbevax
IND,2024-03-22,Covaxin
IND,2024-03-22,Novavax
IND,2024-03-22,Oxford/AstraZeneca
IND,2024-03-22,Sputnik V
IND,2024-03-23,Corbevax
IND,2024-03-23,Covaxin
IND,2024-03-23,Novavax
IND,2024-03-23,Oxford/AstraZeneca
IND,2024-03-23,Sputnik V
IND,2024-03-24,Corbevax
IND,2024-03-24,Covaxin
IND,2024-03-24,Novavax
IND,2024-03-24,Oxford/AstraZeneca
IND,2024-03-24,Sputnik V
IND,2024-03-25,Corbevax
IND,2024-03-25,Covaxin
IND,2024-03-25,Novavax
IND,2024-03-25,Oxford/AstraZeneca
IND,2024-03-25,Sputnik V
IND,2024-03-26,Corbevax
IND,2024-03-26,Covaxin
IND,2024-03-26,Novavax
IND,2024-03-26,Oxford/AstraZeneca
IND,2024-03-26,Sputnik V
IND,2024-03-27,Corbevax
IND,2024-03-27,Covaxin
IND,2024-03-27,Novavax
IND,2024-03-27,Oxford/AstraZeneca
IND,2024-03-27,Sputnik V
IND,2024-03-28,Corbevax
IND,2024-03-28,Covaxin
IND,2024-03-28,Novavax
IND,2024-03-28,Oxford/AstraZeneca
IND,2024-03-28,Sputnik V
IND,2024-03-29,Corbevax
IND,2024-03-29,Covaxin
IND,2024-03-29,Novavax
IND,2024-03-29,Oxford/AstraZeneca
IND,2024-03-29,Sputnik V
IND,2024-03-30,Corbevax
IND,2024-03-30,Covaxin
IND,2024-03-30,Novavax
IND,2024-03-30,Oxford/AstraZeneca
IND,2024-03-30,Sputnik V
IND,2024-03-31,Corbevax
IND,2024-03-31,Covaxin
IND,2024-03-31,Novavax
IND,2024-03-31,Oxford/AstraZeneca
IND,2024-03-31,Sputnik V
IND,2024-04-01,Corbevax
IND,2024-04-01,Covaxin
IND,2024-04-01,Novavax
IND,2024-04-01,Oxford/AstraZeneca
IND,2024-04-01,Sputnik V
IND,2024-04-02,Corbevax
IND,2024-04-02,Covaxin
IND,2024-04-02,Novavax
IND,2024-04-02,Oxford/AstraZeneca
IND,2024-04-02,Sputnik V
IND,2024-04-03,Corbevax
IND,2024-04-03,Covaxin
IND,2024-04-03,Novavax
IND,2024-04-03,Oxford/AstraZeneca
IND,2024-04-03,Sputnik V
IND,2024-04-04,Corbevax
IND,2024-04-04,Covaxin
IND,2024-04-04,Novavax
IND,2024-04-04,Oxford/AstraZeneca
IND,2024-04-04,Sputnik V
IND,2024-04-05,Corbevax
IND,2024-04-05,Covaxin
IND,2024-04-05,Novavax
IND,2024-04-05,Oxford/AstraZeneca
IND,2024-04-05,Sputnik V
IND,2024-04-06,Corbevax
IND,2024-04-06,Covaxin
IND,2024-04-06,Novavax
IND,2024-04-06,Oxford/AstraZeneca
IND,2024-04-06,Sputnik V
IND,2024-04-07,Corbevax
IND,2024-04-07,Covaxin
IND,2024-04-07,Novavax
IND,2024-04-07,Oxford/AstraZeneca
IND,2024-04-07,Sputnik V
IND,2024-04-08,Corbevax
IND,2024-04-08,Covaxin
IND,2024-04-08,Novavax
IND,2024-04-08,Oxford/AstraZeneca
IND,2024-04-08,Sputnik V
IND,2024-04-09,Corbevax
IND,2024-04-09,Covaxin
IND,2024-04-09,Novavax
IND,2024-04-09,Oxford/AstraZeneca
IND,2024-04-09,Sputnik V
IND,2024-04-10,Corbevax
IND,2024-04-10,Covaxin
IND,2024-04-10,Novavax
IND,2024-04-10,Oxford/AstraZeneca
IND,2024-04-10,Sputnik V
IND,2024-04-11,Corbevax
IND,2024-04-11,Covaxin
IND,2024-04-11,Novavax
IND,2024-04-11,Oxford/AstraZeneca
IND,2024-04-11,Sputnik V
IND,2024-04-12,Corbevax
IND,2024-04-12,Covaxin
IND,2024-04-12,Novavax
IND,2024-04-12,Oxford/AstraZeneca
IND,2024-04-12,Sputnik V
IND,2024-04-13,Corbevax
IND,2024-04-13,Covaxin
IND,2024-04-13,Novavax
IND,2024-04-13,Oxford/AstraZeneca
IND,2024-04-13,Sputnik V
IND,2024-04-14,Corbevax
IND,2024-04-14,Covaxin
IND,2024-04-14,Novavax
IND,2024-04-14,Oxford/AstraZeneca
IND,2024-04-14,Sputnik V
IND,2024-04-15,Corbevax
IND,2024-04-15,Covaxin
IND,2024-04-15,Novavax
IND,2024-04-15,Oxford/AstraZeneca
IND,2024-04-15,Sputnik V
IND,2024-04-16,Corbevax
IND,2024-04-16,Covaxin
IND,2024-04-16,Novavax
IND,2024-04-16,Oxford/AstraZeneca
IND,2024-04-16,Sputnik V
IND,2024-04-17,Corbevax
IND,2024-04-17,Covaxin
IND,2024-04-17,Novavax
IND,2024-04-17,Oxford/AstraZeneca
IND,2024-04-17,Sputnik V
IND,2024-04-18,Corbevax
IND,2024-04-18,Covaxin
IND,2024-04-18,Novavax
IND,2024-04-18,Oxford/AstraZeneca
IND,2024-04-18,Sputnik V
IND,2024-04-19,Corbevax
IND,2024-04-19,Covaxin
IND,2024-04-19,Novavax
IND,2024-04-19,Oxford/AstraZeneca
IND,2024-04-19,Sputnik V
IND,2024-04-20,Corbevax
IND,2024-04-20,Covaxin
IND,2024-04-20,Novavax
IND,2024-04-20,Oxford/AstraZeneca
IND,2024-04-20,Sputnik V
IND,2024-04-21,Corbevax
IND,2024-04-21,Covaxin
IND,2024-04-21,Novavax
IND,2024-04-21,Oxford/AstraZeneca
IND,2024-04-21,Sputnik V
IND,2024-04-22,Corbevax
IND,2024-04-22,Covaxin
IND,2024-04-22,Novavax
IND,2024-04-22,Oxford/AstraZeneca
IND,2024-04-22,Sputnik V
IND,2024-04-23,Corbevax
IND,2024-04-23,Covaxin
IND,2024-04-23,Novavax
IND,2024-04-23,Oxford/AstraZeneca
IND,2024-04-23,Sputnik V
IND,2024-04-24,Corbevax
IND,2024-04-24,Covaxin
IND,2024-04-24,Novavax
IND,2024-04-24,Oxford/AstraZeneca
IND,2024-04-24,Sputnik V
IND,2024-04-25,Corbevax
IND,2024-04-25,Covaxin
IND,2024-04-25,Novavax
IND,2024-04-25,Oxford/AstraZeneca
IND,2024-04-25,Sputnik V
IND,2024-04-26,Corbevax
IND,2024-04-26,Covaxin
IND,2024-04-26,Novavax
IND,2024-04-26,Oxford/AstraZeneca
IND,2024-04-26,Sputnik V
IND,2024-04-27,Corbevax
IND,2024-04-27,Covaxin
IND,2024-04-27,Novavax
IND,2024-04-27,Oxford/AstraZeneca
IND,2024-04-27,Sputnik V
IND,2024-04-28,Corbevax
IND,2024-04-28,Covaxin
IND,2024-04-28,Novavax
IND,2024-04-28,Oxford/AstraZeneca
IND,2024-04-28,Sputnik V
IND,2024-04-29,Corbevax
IND,2024-04-29,Covaxin
IND,2024-04-29,Novavax
IND,2024-04-29,Oxford/AstraZeneca
IND,2024-04-29,Sputnik V
IND,2024-04-30,Corbevax
IND,2024-04-30,Covaxin
IND,2024-04-30,Novavax
IND,2024-04-30,Oxford/AstraZeneca
IND,2024-04-30,Sputnik V
IND,2024-05-01,Corbevax
IND,2024-05-01,Covaxin
IND,2024-05-01,Novavax
IND,2024-05-01,Oxford/AstraZeneca
IND,2024-05-01,Sputnik V
IND,2024-05-02,Corbevax
IND,2024-05-02,Covaxin
IND,2024-05-02,Novavax
IND,2024-05-02,Oxford/AstraZeneca
IND,2024-05-02,Sputnik V
IND,2024-05-03,Corbevax
IND,2024-05-03,Covaxin
IND,2024-05-03,Novavax
IND,2024-05-03,Oxford/AstraZeneca
IND,2024-05-03,Sputnik V
IND,2024-05-04,Corbevax
IND,2024-05-04,Covaxin
IND,2024-05-04,Novavax
IND,2024-05-04,Oxford/AstraZeneca
IND,2024-05-04,Sputnik V
IND,2024-05-05,Corbevax
IND,2024-05-05,Covaxin
IND,2024-05-05,Novavax
IND,2024-05-05,Oxford/AstraZeneca
IND,2024-05-05,Sputnik V
IND,2024-05-06,Corbevax
IND,2024-05-06,Covaxin
IND,2024-05-06,Novavax
IND,2024-05-06,Oxford/AstraZeneca
IND,2024-05-06,Sputnik V
IND,2024-05-07,Corbevax
IND,2024-05-07,Covaxin
IND,2024-05-07,Novavax
IND,2024-05-07,Oxford/AstraZeneca
IND,2024-05-07,Sputnik V
IND,2024-05-08,Corbevax
IND,2024-05-08,Covaxin
IND,2024-05-08,Novavax
IND,2024-05-08,Oxford/AstraZeneca
IND,2024-05-08,Sputnik V
IND,2024-05-09,Corbevax
IND,2024-05-09,Covaxin
IND,2024-05-09,Novavax
IND,2024-05-09,Oxford/AstraZeneca
IND,2024-05-09,Sputnik V
IND,2024-05-10,Corbevax
IND,2024-05-10,Covaxin
IND,2024-05-10,Novavax
IND,2024-05-10,Oxford/AstraZeneca
IND,2024-05-10,Sputnik V
IND,2024-05-11,Corbevax
IND,2024-05-11,Covaxin
IND,2024-05-11,Novavax
IND,2024-05-11,Oxford/AstraZeneca
IND,2024-05-11,Sputnik V
IND,2024-05-12,Corbevax
IND,2024-05-12,Covaxin
IND,2024-05-12,Novavax
IND,2024-05-12,Oxford/AstraZeneca
IND,2024-05-12,Sputnik V
IND,2024-05-13,Corbevax
IND,2024-05-13,Covaxin
IND,2024-05-13,Novavax
IND,2024-05-13,Oxford/AstraZeneca
IND,2024-05-13,Sputnik V
IND,2024-05-14,Corbevax
IND,2024-05-14,Covaxin
IND,2024-05-14,Novavax
IND,2024-05-14,Oxford/AstraZeneca
IND,2024-05-14,Sputnik V
IND,2024-05-15,Corbevax
IND,2024-05-15,Covaxin
IND,2024-05-15,Novavax
IND,2024-05-15,Oxford/AstraZeneca
IND,2024-05-15,Sputnik V
IND,2024-05-21,Corbevax
IND,2024-05-21,Covaxin
IND,2024-05-21,Novavax
IND,2024-05-21,Oxford/AstraZeneca
IND,2024-05-21,Sputnik V
IND,2024-05-22,Corbevax
IND,2024-05-22,Covaxin
IND,2024-05-22,Novavax
IND,2024-05-22,Oxford/AstraZeneca
IND,2024-05-22,Sputnik V
IND,2024-05-23,Corbevax
IND,2024-05-23,Covaxin
IND,2024-05-23,Novavax
IND,2024-05-23,Oxford/AstraZeneca
IND,2024-05-23,Sputnik V
IND,2024-05-24,Corbevax
IND,2024-05-24,Covaxin
IND,2024-05-24,Novavax
IND,2024-05-24,Oxford/AstraZeneca
IND,2024-05-24,Sputnik V
IND,2024-05-25,Corbevax
IND,2024-05-25,Covaxin
IND,2024-05-25,Novavax
IND,2024-05-25,Oxford/AstraZeneca
IND,2024-05-25,Sputnik V
IND,2024-05-26,Corbevax
IND,2024-05-26,Covaxin
IND,2024-05-26,Novavax
IND,2024-05-26,Oxford/AstraZeneca
IND,2024-05-26,Sputnik V
IND,2024-05-27,Corbevax
IND,2024-05-27,Covaxin
IND,2024-05-27,Novavax
IND,2024-05-27,Oxford/AstraZeneca
IND,2024-05-27,Sputnik V
IND,2024-05-28,Corbevax
IND,2024-05-28,Covaxin
IND,2024-05-28,Novavax
IND,2024-05-28,Oxford/AstraZeneca
IND,2024-05-28,Sputnik V
IND,2024-05-29,Corbevax
IND,2024-05-29,Covaxin
IND,2024-05-29,Novavax
IND,2024-05-29,Oxford/AstraZeneca
IND,2024-05-29,Sputnik V
IND,2024-05-30,Corbevax
IND,2024-05-30,Covaxin
IND,2024-05-30,Novavax
IND,2024-05-30,Oxford/AstraZeneca
IND,2024-05-30,Sputnik V
IND,2024-05-31,Corbevax
IND,2024-05-31,Covaxin
IND,2024-05-31,Novavax
IND,2024-05-31,Oxford/AstraZeneca
IND,2024-05-31,Sputnik V
IND,2024-06-01,Corbevax
IND,2024-06-01,Covaxin
IND,2024-06-01,Novavax
IND,2024-06-01,Oxford/AstraZeneca
IND,2024-06-01,Sputnik V
IND,2024-06-02,Corbevax
IND,2024-06-02,Covaxin
IND,2024-06-02,Novavax
IND,2024-06-02,Oxford/AstraZeneca
IND,2024-06-02,Sputnik V
IND,2024-06-03,Corbevax
IND,2024-06-03,Covaxin
IND,2024-06-03,Novavax
IND,2024-06-03,Oxford/AstraZeneca
IND,2024-06-03,Sputnik V
IND,2024-06-04,Corbevax
IND,2024-06-04,Covaxin
IND,2024-06-04,Novavax
IND,2024-06-04,Oxford/AstraZeneca
IND,2024-06-04,Sputnik V
IND,2024-06-05,Corbevax
IND,2024-06-05,Covaxin
IND,2024-06-05,Novavax
IND,2024-06-05,Oxford/AstraZeneca
IND,2024-06-05,Sputnik V
IND,2024-06-06,Corbevax
IND,2024-06-06,Covaxin
IND,2024-06-06,Novavax
IND,2024-06-06,Oxford/AstraZeneca
IND,2024-06-06,Sputnik V
IND,2024-06-07,Corbevax
IND,2024-06-07,Covaxin
IND,2024-06-07,Novavax
IND,2024-06-07,Oxford/AstraZeneca
IND,2024-06-07,Sputnik V
IND,2024-06-08,Corbevax
IND,2024-06-08,Covaxin
IND,2024-06-08,Novavax
IND,2024-06-08,Oxford/AstraZeneca
IND,2024-06-08,Sputnik V
IND,2024-06-09,Corbevax
IND,2024-06-09,Covaxin
IND,2024-06-09,Novavax
IND,2024-06-09,Oxford/AstraZeneca
IND,2024-06-09,Sputnik V
IND,2024-06-10,Corbevax
IND,2024-06-10,Covaxin
IND,2024-06-10,Novavax
IND,2024-06-10,Oxford/AstraZeneca
IND,2024-06-10,Sputnik V
IND,2024-06-11,Corbevax
IND,2024-06-11,Covaxin
IND,2024-06-11,Novavax
IND,2024-06-11,Oxford/AstraZeneca
IND,2024-06-11,Sputnik V
IND,2024-06-12,Corbevax
IND,2024-06-12,Covaxin
IND,2024-06-12,Novavax
IND,2024-06-12,Oxford/AstraZeneca
IND,2024-06-12,Sputnik V
IND,2024-06-13,Corbevax
IND,2024-06-13,Covaxin
IND,2024-06-13,Novavax
IND,2024-06-13,Oxford/AstraZeneca
IND,2024-06-13,Sputnik V
IND,2024-06-14,Corbevax
IND,2024-06-14,Covaxin
IND,2024-06-14,Novavax
IND,2024-06-14,Oxford/AstraZeneca
IND,2024-06-14,Sputnik V
IND,2024-06-15,Corbevax
IND,2024-06-15,Covaxin
IND,2024-06-15,Novavax
IND,2024-06-15,Oxford/AstraZeneca
IND,2024-06-15,Sputnik V
IND,2024-06-16,Corbevax
IND,2024-06-16,Covaxin
IND,2024-06-16,Novavax
IND,2024-06-16,Oxford/AstraZeneca
IND,2024-06-16,Sputnik V
IND,2024-06-17,Corbevax
IND,2024-06-17,Covaxin
IND,2024-06-17,Novavax
IND,2024-06-17,Oxford/AstraZeneca
IND,2024-06-17,Sputnik V
IND,2024-06-18,Corbevax
IND,2024-06-18,Covaxin
IND,2024-06-18,Novavax
IND,2024-06-18,Oxford/AstraZeneca
IND,2024-06-18,Sputnik V
IND,2024-06-19,Corbevax
IND,2024-06-19,Covaxin
IND,2024-06-19,Novavax
IND,2024-06-19,Oxford/AstraZeneca
IND,2024-06-19,Sputnik V
IND,2024-06-20,Corbevax
IND,2024-06-20,Covaxin
IND,2024-06-20,Novavax
IND,2024-06-20,Oxford/AstraZeneca
IND,2024-06-20,Sputnik V
IND,2024-06-21,Corbevax
IND,2024-06-21,Covaxin
IND,2024-06-21,Novavax
IND,2024-06-21,Oxford/AstraZeneca
IND,2024-06-21,Sputnik V
IND,2024-06-22,Corbevax
IND,2024-06-22,Covaxin
IND,2024-06-22,Novavax
IND,2024-06-22,Oxford/AstraZeneca
IND,2024-06-22,Sputnik V
IND,2024-06-23,Corbevax
IND,2024-06-23,Covaxin
IND,2024-06-23,Novavax
IND,2024-06-23,Oxford/AstraZeneca
IND,2024-06-23,Sputnik V
IND,2024-06-24,Corbevax
IND,2024-06-24,Covaxin
IND,2024-06-24,Novavax
IND,2024-06-24,Oxford/AstraZeneca
IND,2024-06-24,Sputnik V
IND,2024-06-25,Corbevax
IND,2024-06-25,Covaxin
IND,2024-06-25,Novavax
IND,2024-06-25,Oxford/AstraZeneca
IND,2024-06-25,Sputnik V
IND,2024-06-26,Corbevax
IND,2024-06-26,Covaxin
IND,2024-06-26,Novavax
IND,2024-06-26,Oxford/AstraZeneca
IND,2024-06-26,Sputnik V
IND,2024-06-27,Corbevax
IND,2024-06-27,Covaxin
IND,2024-06-27,Novavax
IND,2024-06-27,Oxford/AstraZeneca
IND,2024-06-27,Sputnik V
IND,2024-06-28,Corbevax
IND,2024-06-28,Covaxin
IND,2024-06-28,Novavax
IND,2024-06-28,Oxford/AstraZeneca
IND,2024-06-28,Sputnik V
IND,2024-06-29,Corbevax
IND,2024-06-29,Covaxin
IND,2024-06-29,Novavax
IND,2024-06-29,Oxford/AstraZeneca
IND,2024-06-29,Sputnik V
IND,2024-06-30,Corbevax
IND,2024-06-30,Covaxin
IND,2024-06-30,Novavax
IND,2024-06-30,Oxford/AstraZeneca
IND,2024-06-30,Sputnik V
IND,2024-07-01,Corbevax
IND,2024-07-01,Covaxin
IND,2024-07-01,Novavax
IND,2024-07-01,Oxford/AstraZeneca
IND,2024-07-01,Sputnik V
IND,2024-07-02,Corbevax
IND,2024-07-02,Covaxin
IND,2024-07-02,Novavax
IND,2024-07-02,Oxford/AstraZeneca
IND,2024-07-02,Sputnik V
IND,2024-07-03,Corbevax
IND,2024-07-03,Covaxin
IND,2024-07-03,Novavax
IND,2024-07-03,Oxford/AstraZeneca
IND,2024-07-03,Sputnik V
IND,2024-07-04,Corbevax
