isoCode,date,vaccineName
CHE,2023-02-04,Pfizer/BioNTech
CHE,2023-02-06,Johnson&Johnson
CHE,2023-02-06,Moderna
CHE,2023-02-06,Novavax
CHE,2023-02-06,Pfizer/BioNTech
CHE,2023-02-07,Johnson&Johnson
CHE,2023-02-07,Moderna
CHE,2023-02-07,Novavax
CHE,2023-02-07,Pfizer/BioNTech
CHE,2023-02-08,Johnson&Johnson
CHE,2023-02-08,Moderna
CHE,2023-02-08,Novavax
CHE,2023-02-08,Pfizer/BioNTech
CHE,2023-02-09,Moderna
CHE,2023-02-09,Novavax
CHE,2023-02-09,Pfizer/BioNTech
CHE,2023-02-10,Johnson&Johnson
CHE,2023-02-10,Moderna
CHE,2023-02-10,Novavax
CHE,2023-02-10,Pfizer/BioNTech
CHE,2023-02-11,Johnson&Johnson
CHE,2023-02-11,Moderna
CHE,2023-02-11,Pfizer/BioNTech
CHE,2023-02-12,Moderna
CHE,2023-02-12,Pfizer/BioNTech
CHE,2023-02-13,Johnson&Johnson
CHE,2023-02-13,Moderna
CHE,2023-02-13,Novavax
CHE,2023-02-13,Pfizer/BioNTech
CHE,2023-02-14,Moderna
CHE,2023-02-14,Novavax
CHE,2023-02-14,Pfizer/BioNTech
CHE,2023-02-15,Johnson&Johnson
CHE,2023-02-15,Moderna
CHE,2023-02-15,Novavax
CHE,2023-02-15,Pfizer/BioNTech
CHE,2023-02-16,Johnson&Johnson
CHE,2023-02-16,Moderna
CHE,2023-02-16,Novavax
CHE,2023-02-16,Pfizer/BioNTech
CHE,2023-02-17,Johnson&Johnson
CHE,2023-02-17,Moderna
CHE,2023-02-17,Novavax
CHE,2023-02-17,Pfizer/BioNTech
CHE,2023-02-18,Moderna
CHE,2023-02-18,Pfizer/BioNTech
CHE,2023-02-19,Moderna
CHE,2023-02-20,Johnson&Johnson
CHE,2023-02-20,Moderna
CHE,2023-02-20,Novavax
CHE,2023-02-20,Pfizer/BioNTech
CHE,2023-02-21,Johnson&Johnson
CHE,2023-02-21,Moderna
CHE,2023-02-21,Novavax
CHE,2023-02-21,Pfizer/BioNTech
CHE,2023-02-22,Johnson&Johnson
CHE,2023-02-22,Moderna
CHE,2023-02-22,Novavax
CHE,2023-02-22,Pfizer/BioNTech
CHE,2023-02-23,Moderna
CHE,2023-02-23,Novavax
CHE,2023-02-23,Pfizer/BioNTech
CHE,2023-02-24,Johnson&Johnson
CHE,2023-02-24,Moderna
CHE,2023-02-24,Novavax
CHE,2023-02-24,Pfizer/BioNTech
CHE,2023-02-25,Johnson&Johnson
CHE,2023-02-25,Moderna
CHE,2023-02-25,Pfizer/BioNTech
CHE,2023-02-26,Moderna
CHE,2023-02-27,Johnson&Johnson
CHE,2023-02-27,Moderna
CHE,2023-02-27,Novavax
CHE,2023-02-27,Pfizer/BioNTech
CHE,2023-02-28,Johnson&Johnson
CHE,2023-02-28,Moderna
CHE,2023-02-28,Novavax
CHE,2023-02-28,Pfizer/BioNTech
CHE,2023-03-01,Johnson&Johnson
CHE,2023-03-01,Moderna
CHE,2023-03-01,Novavax
CHE,2023-03-01,Pfizer/BioNTech
CHE,2023-03-02,Johnson&Johnson
CHE,2023-03-02,Moderna
CHE,2023-03-02,Novavax
CHE,2023-03-02,Pfizer/BioNTech
CHE,2023-03-03,Johnson&Johnson
CHE,2023-03-03,Moderna
CHE,2023-03-03,Novavax
CHE,2023-03-03,Pfizer/BioNTech
CHE,2023-03-04,Moderna
CHE,2023-03-04,Pfizer/BioNTech
CHE,2023-03-06,Johnson&Johnson
CHE,2023-03-06,Moderna
CHE,2023-03-06,Novavax
CHE,2023-03-06,Pfizer/BioNTech
CHE,2023-03-07,Johnson&Johnson
CHE,2023-03-07,Moderna
CHE,2023-03-07,Novavax
CHE,2023-03-07,Pfizer/BioNTech
CHE,2023-03-08,Johnson&Johnson
CHE,2023-03-08,Moderna
CHE,2023-03-08,Novavax
CHE,2023-03-08,Pfizer/BioNTech
CHE,2023-03-09,Johnson&Johnson
CHE,2023-03-09,Moderna
CHE,2023-03-09,Pfizer/BioNTech
CHE,2023-03-10,Johnson&Johnson
CHE,2023-03-10,Moderna
CHE,2023-03-10,Novavax
CHE,2023-03-10,Pfizer/BioNTech
CHE,2023-03-11,Moderna
CHE,2023-03-11,Pfizer/BioNTech
CHE,2023-03-13,Johnson&Johnson
CHE,2023-03-13,Moderna
CHE,2023-03-13,Novavax
CHE,2023-03-13,Pfizer/BioNTech
CHE,2023-03-14,Johnson&Johnson
CHE,2023-03-14,Moderna
CHE,2023-03-14,Novavax
CHE,2023-03-14,Pfizer/BioNTech
CHE,2023-03-15,Johnson&Johnson
CHE,2023-03-15,Moderna
CHE,2023-03-15,Novavax
CHE,2023-03-15,Pfizer/BioNTech
CHE,2023-03-16,Johnson&Johnson
CHE,2023-03-16,Moderna
CHE,2023-03-16,Pfizer/BioNTech
CHE,2023-03-17,Johnson&Johnson
CHE,2023-03-17,Moderna
CHE,2023-03-17,Novavax
CHE,2023-03-17,Pfizer/BioNTech
CHE,2023-03-18,Johnson&Johnson
CHE,2023-03-18,Moderna
CHE,2023-03-18,Pfizer/BioNTech
CHE,2023-03-19,Pfizer/BioNTech
CHE,2023-03-20,Moderna
CHE,2023-03-20,Novavax
CHE,2023-03-20,Pfizer/BioNTech
CHE,2023-03-21,Johnson&Johnson
CHE,2023-03-21,Moderna
CHE,2023-03-21,Novavax
CHE,2023-03-21,Pfizer/BioNTech
CHE,2023-03-22,Johnson&Johnson
CHE,2023-03-22,Moderna
CHE,2023-03-22,Novavax
CHE,2023-03-22,Pfizer/BioNTech
CHE,2023-03-23,Johnson&Johnson
CHE,2023-03-23,Moderna
CHE,2023-03-23,Pfizer/BioNTech
CHE,2023-03-24,Johnson&Johnson
CHE,2023-03-24,Moderna
CHE,2023-03-24,Novavax
CHE,2023-03-24,Pfizer/BioNTech
CHE,2023-03-25,Moderna
CHE,2023-03-25,Novavax
CHE,2023-03-25,Pfizer/BioNTech
CHE,2023-03-27,Johnson&Johnson
CHE,2023-03-27,Moderna
CHE,2023-03-27,Novavax
CHE,2023-03-27,Pfizer/BioNTech
CHE,2023-03-28,Moderna
CHE,2023-03-28,Novavax
CHE,2023-03-28,Pfizer/BioNTech
CHE,2023-03-29,Johnson&Johnson
CHE,2023-03-29,Moderna
CHE,2023-03-29,Novavax
CHE,2023-03-29,Pfizer/BioNTech
CHE,2023-03-30,Johnson&Johnson
CHE,2023-03-30,Moderna
CHE,2023-03-30,Novavax
CHE,2023-03-30,Pfizer/BioNTech
CHE,2023-03-31,Johnson&Johnson
CHE,2023-03-31,Moderna
CHE,2023-03-31,Novavax
CHE,2023-03-31,Pfizer/BioNTech
CHE,2023-04-01,Johnson&Johnson
CHE,2023-04-01,Moderna
CHE,2023-04-01,Pfizer/BioNTech
CHE,2023-04-03,Johnson&Johnson
CHE,2023-04-03,Moderna
CHE,2023-04-03,Pfizer/BioNTech
CHE,2023-04-04,Moderna
CHE,2023-04-04,Pfizer/BioNTech
CHE,2023-04-05,Johnson&Johnson
CHE,2023-04-05,Moderna
CHE,2023-04-05,Novavax
CHE,2023-04-05,Pfizer/BioNTech
CHE,2023-04-06,Moderna
CHE,2023-04-06,Novavax
CHE,2023-04-06,Pfizer/BioNTech
CHE,2023-04-08,Moderna
CHE,2023-04-08,Pfizer/BioNTech
CHE,2023-04-10,Moderna
CHE,2023-04-10,Pfizer/BioNTech
CHE,2023-04-11,Moderna
CHE,2023-04-11,Novavax
CHE,2023-04-11,Pfizer/BioNTech
CHE,2023-04-12,Johnson&Johnson
CHE,2023-04-12,Moderna
CHE,2023-04-12,Novavax
CHE,2023-04-12,Pfizer/BioNTech
CHE,2023-04-13,Moderna
CHE,2023-04-13,Pfizer/BioNTech
CHE,2023-04-14,Johnson&Johnson
CHE,2023-04-14,Moderna
CHE,2023-04-14,Novavax
CHE,2023-04-14,Pfizer/BioNTech
CHE,2023-04-15,Johnson&Johnson
CHE,2023-04-15,Moderna
CHE,2023-04-15,Pfizer/BioNTech
CHE,2023-04-16,Moderna
CHE,2023-04-16,Pfizer/BioNTech
CHE,2023-04-17,Johnson&Johnson
CHE,2023-04-17,Moderna
CHE,2023-04-17,Novavax
CHE,2023-04-17,Pfizer/BioNTech
CHE,2023-04-18,Moderna
CHE,2023-04-18,Novavax
CHE,2023-04-18,Pfizer/BioNTech
CHE,2023-04-19,Johnson&Johnson
CHE,2023-04-19,Moderna
CHE,2023-04-19,Novavax
CHE,2023-04-19,Pfizer/BioNTech
CHE,2023-04-20,Moderna
CHE,2023-04-20,Novavax
CHE,2023-04-20,Pfizer/BioNTech
CHE,2023-04-21,Moderna
CHE,2023-04-21,Novavax
CHE,2023-04-21,Pfizer/BioNTech
CHE,2023-04-22,Moderna
CHE,2023-04-22,Novavax
CHE,2023-04-22,Pfizer/BioNTech
CHE,2023-04-24,Johnson&Johnson
CHE,2023-04-24,Moderna
CHE,2023-04-24,Novavax
CHE,2023-04-24,Pfizer/BioNTech
CHE,2023-04-25,Johnson&Johnson
CHE,2023-04-25,Moderna
CHE,2023-04-25,Novavax
CHE,2023-04-25,Pfizer/BioNTech
CHE,2023-04-26,Johnson&Johnson
CHE,2023-04-26,Moderna
CHE,2023-04-26,Pfizer/BioNTech
CHE,2023-04-27,Johnson&Johnson
CHE,2023-04-27,Moderna
CHE,2023-04-27,Novavax
CHE,2023-04-27,Pfizer/BioNTech
CHE,2023-04-28,Johnson&Johnson
CHE,2023-04-28,Moderna
CHE,2023-04-28,Novavax
CHE,2023-04-28,Pfizer/BioNTech
CHE,2023-04-29,Johnson&Johnson
CHE,2023-04-29,Moderna
CHE,2023-04-29,Pfizer/BioNTech
CHE,2023-05-01,Moderna
CHE,2023-05-01,Pfizer/BioNTech
CHE,2023-05-02,Moderna
CHE,2023-05-02,Pfizer/BioNTech
CHE,2023-05-03,Johnson&Johnson
CHE,2023-05-03,Moderna
CHE,2023-05-03,Novavax
CHE,2023-05-03,Pfizer/BioNTech
CHE,2023-05-04,Moderna
CHE,2023-05-04,Pfizer/BioNTech
CHE,2023-05-05,Johnson&Johnson
CHE,2023-05-05,Moderna
CHE,2023-05-05,Novavax
CHE,2023-05-05,Pfizer/BioNTech
CHE,2023-05-06,Moderna
CHE,2023-05-06,Pfizer/BioNTech
CHE,2023-05-08,Moderna
CHE,2023-05-08,Novavax
CHE,2023-05-08,Pfizer/BioNTech
CHE,2023-05-09,Moderna
CHE,2023-05-09,Novavax
CHE,2023-05-09,Pfizer/BioNTech
CHE,2023-05-10,Johnson&Johnson
CHE,2023-05-10,Moderna
CHE,2023-05-10,Novavax
CHE,2023-05-10,Pfizer/BioNTech
CHE,2023-05-11,Moderna
CHE,2023-05-11,Pfizer/BioNTech
CHE,2023-05-12,Johnson&Johnson
CHE,2023-05-12,Moderna
CHE,2023-05-12,Novavax
CHE,2023-05-12,Pfizer/BioNTech
CHE,2023-05-13,Moderna
CHE,2023-05-13,Pfizer/BioNTech
CHE,2023-05-15,Moderna
CHE,2023-05-15,Pfizer/BioNTech
CHE,2023-05-16,Moderna
CHE,2023-05-16,Novavax
CHE,2023-05-16,Pfizer/BioNTech
CHE,2023-05-17,Johnson&Johnson
CHE,2023-05-17,Moderna
CHE,2023-05-17,Novavax
CHE,2023-05-17,Pfizer/BioNTech
CHE,2023-05-19,Moderna
CHE,2023-05-19,Pfizer/BioNTech
CHE,2023-05-20,Moderna
CHE,2023-05-20,Pfizer/BioNTech
CHE,2023-05-22,Moderna
CHE,2023-05-22,Novavax
CHE,2023-05-22,Pfizer/BioNTech
CHE,2023-05-23,Moderna
CHE,2023-05-23,Pfizer/BioNTech
CHE,2023-05-24,Johnson&Johnson
CHE,2023-05-24,Moderna
CHE,2023-05-24,Novavax
CHE,2023-05-24,Pfizer/BioNTech
CHE,2023-05-25,Moderna
CHE,2023-05-25,Novavax
CHE,2023-05-25,Pfizer/BioNTech
CHE,2023-05-26,Johnson&Johnson
CHE,2023-05-26,Moderna
CHE,2023-05-26,Pfizer/BioNTech
CHE,2023-05-27,Moderna
CHE,2023-05-27,Novavax
CHE,2023-05-27,Pfizer/BioNTech
CHE,2023-05-30,Moderna
CHE,2023-05-30,Novavax
CHE,2023-05-30,Pfizer/BioNTech
CHE,2023-05-31,Moderna
CHE,2023-05-31,Novavax
CHE,2023-05-31,Pfizer/BioNTech
CHE,2023-06-01,Moderna
CHE,2023-06-01,Novavax
CHE,2023-06-01,Pfizer/BioNTech
CHE,2023-06-02,Moderna
CHE,2023-06-02,Novavax
CHE,2023-06-02,Pfizer/BioNTech
CHE,2023-06-03,Moderna
CHE,2023-06-03,Pfizer/BioNTech
CHE,2023-06-05,Moderna
CHE,2023-06-05,Pfizer/BioNTech
CHE,2023-06-06,Moderna
CHE,2023-06-06,Pfizer/BioNTech
CHE,2023-06-07,Moderna
CHE,2023-06-07,Pfizer/BioNTech
CHE,2023-06-08,Moderna
CHE,2023-06-08,Pfizer/BioNTech
CHE,2023-06-09,Moderna
CHE,2023-06-09,Pfizer/BioNTech
CHE,2023-06-10,Moderna
CHE,2023-06-10,Pfizer/BioNTech
CHE,2023-06-12,Moderna
CHE,2023-06-12,Pfizer/BioNTech
CHE,2023-06-13,Moderna
CHE,2023-06-13,Pfizer/BioNTech
CHE,2023-06-14,Moderna
CHE,2023-06-14,Novavax
CHE,2023-06-14,Pfizer/BioNTech
CHE,2023-06-15,Moderna
CHE,2023-06-15,Novavax
CHE,2023-06-15,Pfizer/BioNTech
CHE,2023-06-16,Moderna
CHE,2023-06-16,Pfizer/BioNTech
CHE,2023-06-17,Moderna
CHE,2023-06-17,Pfizer/BioNTech
CHE,2023-06-19,Moderna
CHE,2023-06-19,Pfizer/BioNTech
CHE,2023-06-20,Moderna
CHE,2023-06-20,Novavax
CHE,2023-06-20,Pfizer/BioNTech
CHE,2023-06-21,Moderna
CHE,2023-06-21,Novavax
CHE,2023-06-21,Pfizer/BioNTech
CHE,2023-06-22,Moderna
CHE,2023-06-22,Pfizer/BioNTech
CHE,2023-06-23,Moderna
CHE,2023-06-23,Pfizer/BioNTech
CHE,2023-06-24,Moderna
CHE,2023-06-24,Novavax
CHE,2023-06-24,Pfizer/BioNTech
CHE,2023-06-26,Moderna
CHE,2023-06-26,Pfizer/BioNTech
CHE,2023-06-27,Moderna
CHE,2023-06-27,Pfizer/BioNTech
CHE,2023-06-28,Moderna
CHE,2023-06-28,Novavax
CHE,2023-06-28,Pfizer/BioNTech
CHE,2023-06-29,Moderna
CHE,2023-06-29,Pfizer/BioNTech
CHE,2023-06-30,Moderna
CHE,2023-06-30,Novavax
CHE,2023-06-30,Pfizer/BioNTech
CHE,2023-07-01,Moderna
CHE,2023-07-01,Pfizer/BioNTech
CHE,2023-07-03,Moderna
CHE,2023-07-03,Pfizer/BioNTech
UKR,2021-02-24,Oxford/AstraZeneca
UKR,2021-02-25,Oxford/AstraZeneca
UKR,2021-02-26,Oxford/AstraZeneca
UKR,2021-02-27,Oxford/AstraZeneca
UKR,2021-02-28,Oxford/AstraZeneca
UKR,2021-03-01,Oxford/AstraZeneca
UKR,2021-03-02,Oxford/AstraZeneca
UKR,2021-03-03,Oxford/AstraZeneca
UKR,2021-03-04,Oxford/AstraZeneca
UKR,2021-03-05,Oxford/AstraZeneca
UKR,2021-03-06,Oxford/AstraZeneca
UKR,2021-03-07,Oxford/AstraZeneca
UKR,2021-03-08,Oxford/AstraZeneca
UKR,2021-03-09,Oxford/AstraZeneca
UKR,2021-03-10,Oxford/AstraZeneca
UKR,2021-03-11,Oxford/AstraZeneca
UKR,2021-03-12,Oxford/AstraZeneca
UKR,2021-03-13,Oxford/AstraZeneca
UKR,2021-03-14,Oxford/AstraZeneca
UKR,2021-03-15,Oxford/AstraZeneca
UKR,2021-03-16,Oxford/AstraZeneca
UKR,2021-03-17,Oxford/AstraZeneca
UKR,2021-03-18,Oxford/AstraZeneca
UKR,2021-03-19,Oxford/AstraZeneca
UKR,2021-03-20,Oxford/AstraZeneca
UKR,2021-03-21,Oxford/AstraZeneca
UKR,2021-03-22,Oxford/AstraZeneca
UKR,2021-03-23,Oxford/AstraZeneca
UKR,2021-03-24,Oxford/AstraZeneca
UKR,2021-03-25,Oxford/AstraZeneca
UKR,2021-03-26,Oxford/AstraZeneca
UKR,2021-03-27,Oxford/AstraZeneca
UKR,2021-03-28,Oxford/AstraZeneca
UKR,2021-03-29,Oxford/AstraZeneca
UKR,2021-03-30,Oxford/AstraZeneca
UKR,2021-03-31,Oxford/AstraZeneca
UKR,2021-04-01,Oxford/AstraZeneca
UKR,2021-04-02,Oxford/AstraZeneca
UKR,2021-04-03,Oxford/AstraZeneca
UKR,2021-04-04,Oxford/AstraZeneca
UKR,2021-04-05,Oxford/AstraZeneca
UKR,2021-04-06,Oxford/AstraZeneca
UKR,2021-04-07,Oxford/AstraZeneca
UKR,2021-04-08,Oxford/AstraZeneca
UKR,2021-04-09,Oxford/AstraZeneca
UKR,2021-04-10,Oxford/AstraZeneca
UKR,2021-04-11,Oxford/AstraZeneca
UKR,2021-04-12,Oxford/AstraZeneca
UKR,2021-04-13,Oxford/AstraZeneca
UKR,2021-04-13,Sinovac
UKR,2021-04-14,Oxford/AstraZeneca
UKR,2021-04-14,Sinovac
UKR,2021-04-15,Oxford/AstraZeneca
UKR,2021-04-15,Sinovac
UKR,2021-04-16,Oxford/AstraZeneca
UKR,2021-04-16,Sinovac
UKR,2021-04-17,Oxford/AstraZeneca
UKR,2021-04-17,Sinovac
UKR,2021-04-18,Oxford/AstraZeneca
UKR,2021-04-18,Pfizer/BioNTech
UKR,2021-04-18,Sinovac
UKR,2021-04-19,Oxford/AstraZeneca
UKR,2021-04-19,Pfizer/BioNTech
UKR,2021-04-19,Sinovac
UKR,2021-04-20,Oxford/AstraZeneca
UKR,2021-04-20,Pfizer/BioNTech
UKR,2021-04-20,Sinovac
UKR,2021-04-21,Oxford/AstraZeneca
UKR,2021-04-21,Pfizer/BioNTech
UKR,2021-04-21,Sinovac
UKR,2021-04-22,Oxford/AstraZeneca
UKR,2021-04-22,Pfizer/BioNTech
UKR,2021-04-22,Sinovac
UKR,2021-04-23,Oxford/AstraZeneca
UKR,2021-04-23,Pfizer/BioNTech
UKR,2021-04-23,Sinovac
UKR,2021-04-24,Oxford/AstraZeneca
UKR,2021-04-24,Pfizer/BioNTech
UKR,2021-04-24,Sinovac
UKR,2021-04-25,Oxford/AstraZeneca
UKR,2021-04-25,Pfizer/BioNTech
UKR,2021-04-25,Sinovac
UKR,2021-04-26,Oxford/AstraZeneca
UKR,2021-04-26,Pfizer/BioNTech
UKR,2021-04-26,Sinovac
UKR,2021-04-27,Oxford/AstraZeneca
UKR,2021-04-27,Pfizer/BioNTech
UKR,2021-04-27,Sinovac
UKR,2021-04-28,Oxford/AstraZeneca
UKR,2021-04-28,Pfizer/BioNTech
UKR,2021-04-28,Sinovac
UKR,2021-04-29,Oxford/AstraZeneca
UKR,2021-04-29,Pfizer/BioNTech
UKR,2021-04-29,Sinovac
UKR,2021-04-30,Oxford/AstraZeneca
UKR,2021-04-30,Pfizer/BioNTech
UKR,2021-04-30,Sinovac
UKR,2021-05-01,Oxford/AstraZeneca
UKR,2021-05-01,Pfizer/BioNTech
UKR,2021-05-01,Sinovac
UKR,2021-05-02,Oxford/AstraZeneca
UKR,2021-05-02,Pfizer/BioNTech
UKR,2021-05-02,Sinovac
UKR,2021-05-03,Oxford/AstraZeneca
UKR,2021-05-03,Pfizer/BioNTech
UKR,2021-05-03,Sinovac
UKR,2021-05-04,Oxford/AstraZeneca
UKR,2021-05-04,Pfizer/BioNTech
UKR,2021-05-04,Sinovac
UKR,2021-05-05,Oxford/AstraZeneca
UKR,2021-05-05,Pfizer/BioNTech
UKR,2021-05-05,Sinovac
UKR,2021-05-06,Oxford/AstraZeneca
UKR,2021-05-06,Pfizer/BioNTech
UKR,2021-05-06,Sinovac
UKR,2021-05-07,Oxford/AstraZeneca
UKR,2021-05-07,Pfizer/BioNTech
UKR,2021-05-07,Sinovac
UKR,2021-05-08,Oxford/AstraZeneca
UKR,2021-05-08,Pfizer/BioNTech
UKR,2021-05-08,Sinovac
UKR,2021-05-09,Oxford/AstraZeneca
UKR,2021-05-09,Pfizer/BioNTech
UKR,2021-05-09,Sinovac
UKR,2021-05-10,Oxford/AstraZeneca
UKR,2021-05-10,Pfizer/BioNTech
UKR,2021-05-10,Sinovac
UKR,2021-05-11,Oxford/AstraZeneca
UKR,2021-05-11,Pfizer/BioNTech
UKR,2021-05-11,Sinovac
UKR,2021-05-12,Oxford/AstraZeneca
UKR,2021-05-12,Pfizer/BioNTech
UKR,2021-05-12,Sinovac
UKR,2021-05-13,Oxford/AstraZeneca
UKR,2021-05-13,Pfizer/BioNTech
UKR,2021-05-13,Sinovac
UKR,2021-05-14,Oxford/AstraZeneca
UKR,2021-05-14,Pfizer/BioNTech
UKR,2021-05-14,Sinovac
UKR,2021-05-15,Oxford/AstraZeneca
UKR,2021-05-15,Pfizer/BioNTech
UKR,2021-05-15,Sinovac
UKR,2021-05-16,Oxford/AstraZeneca
UKR,2021-05-16,Pfizer/BioNTech
UKR,2021-05-16,Sinovac
UKR,2021-05-17,Oxford/AstraZeneca
UKR,2021-05-17,Pfizer/BioNTech
UKR,2021-05-17,Sinovac
UKR,2021-05-18,Oxford/AstraZeneca
UKR,2021-05-18,Pfizer/BioNTech
UKR,2021-05-18,Sinovac
UKR,2021-05-19,Oxford/AstraZeneca
UKR,2021-05-19,Pfizer/BioNTech
UKR,2021-05-19,Sinovac
UKR,2021-05-20,Oxford/AstraZeneca
UKR,2021-05-20,Pfizer/BioNTech
UKR,2021-05-20,Sinovac
UKR,2021-05-21,Oxford/AstraZeneca
UKR,2021-05-21,Pfizer/BioNTech
UKR,2021-05-21,Sinovac
UKR,2021-05-22,Johnson&Johnson
UKR,2021-05-22,Oxford/AstraZeneca
UKR,2021-05-22,Pfizer/BioNTech
UKR,2021-05-22,Sinovac
UKR,2021-05-23,Johnson&Johnson
UKR,2021-05-23,Oxford/AstraZeneca
UKR,2021-05-23,Pfizer/BioNTech
UKR,2021-05-23,Sinovac
UKR,2021-05-24,Johnson&Johnson
UKR,2021-05-24,Oxford/AstraZeneca
UKR,2021-05-24,Pfizer/BioNTech
UKR,2021-05-24,Sinovac
UKR,2021-05-25,Johnson&Johnson
UKR,2021-05-25,Oxford/AstraZeneca
UKR,2021-05-25,Pfizer/BioNTech
UKR,2021-05-25,Sinovac
UKR,2021-05-26,Johnson&Johnson
UKR,2021-05-26,Oxford/AstraZeneca
UKR,2021-05-26,Pfizer/BioNTech
UKR,2021-05-26,Sinovac
UKR,2021-05-27,Johnson&Johnson
UKR,2021-05-27,Oxford/AstraZeneca
UKR,2021-05-27,Pfizer/BioNTech
UKR,2021-05-27,Sinovac
UKR,2021-05-28,Johnson&Johnson
UKR,2021-05-28,Oxford/AstraZeneca
UKR,2021-05-28,Pfizer/BioNTech
UKR,2021-05-28,Sinovac
UKR,2021-05-29,Johnson&Johnson
UKR,2021-05-29,Oxford/AstraZeneca
UKR,2021-05-29,Pfizer/BioNTech
UKR,2021-05-29,Sinovac
UKR,2021-05-30,Johnson&Johnson
UKR,2021-05-30,Oxford/AstraZeneca
UKR,2021-05-30,Pfizer/BioNTech
UKR,2021-05-30,Sinovac
UKR,2021-05-31,Johnson&Johnson
UKR,2021-05-31,Oxford/AstraZeneca
UKR,2021-05-31,Pfizer/BioNTech
UKR,2021-05-31,Sinovac
UKR,2021-06-01,Johnson&Johnson
UKR,2021-06-01,Oxford/AstraZeneca
UKR,2021-06-01,Pfizer/BioNTech
UKR,2021-06-01,Sinovac
UKR,2021-06-02,Johnson&Johnson
UKR,2021-06-02,Oxford/AstraZeneca
UKR,2021-06-02,Pfizer/BioNTech
UKR,2021-06-02,Sinovac
UKR,2021-06-03,Johnson&Johnson
UKR,2021-06-03,Oxford/AstraZeneca
UKR,2021-06-03,Pfizer/BioNTech
UKR,2021-06-03,Sinovac
UKR,2021-06-04,Johnson&Johnson
UKR,2021-06-04,Oxford/AstraZeneca
UKR,2021-06-04,Pfizer/BioNTech
UKR,2021-06-04,Sinovac
UKR,2021-06-05,Johnson&Johnson
UKR,2021-06-05,Oxford/AstraZeneca
UKR,2021-06-05,Pfizer/BioNTech
UKR,2021-06-05,Sinovac
UKR,2021-06-06,Johnson&Johnson
UKR,2021-06-06,Oxford/AstraZeneca
UKR,2021-06-06,Pfizer/BioNTech
UKR,2021-06-06,Sinovac
UKR,2021-06-07,Johnson&Johnson
UKR,2021-06-07,Oxford/AstraZeneca
UKR,2021-06-07,Pfizer/BioNTech
UKR,2021-06-07,Sinovac
UKR,2021-06-08,Johnson&Johnson
UKR,2021-06-08,Oxford/AstraZeneca
UKR,2021-06-08,Pfizer/BioNTech
UKR,2021-06-08,Sinovac
UKR,2021-06-09,Johnson&Johnson
UKR,2021-06-09,Oxford/AstraZeneca
UKR,2021-06-09,Pfizer/BioNTech
UKR,2021-06-09,Sinovac
UKR,2021-06-10,Johnson&Johnson
UKR,2021-06-10,Oxford/AstraZeneca
UKR,2021-06-10,Pfizer/BioNTech
UKR,2021-06-10,Sinovac
UKR,2021-06-11,Johnson&Johnson
UKR,2021-06-11,Oxford/AstraZeneca
UKR,2021-06-11,Pfizer/BioNTech
UKR,2021-06-11,Sinovac
UKR,2021-06-12,Johnson&Johnson
UKR,2021-06-12,Oxford/AstraZeneca
UKR,2021-06-12,Pfizer/BioNTech
UKR,2021-06-12,Sinovac
UKR,2021-06-13,Johnson&Johnson
UKR,2021-06-13,Oxford/AstraZeneca
UKR,2021-06-13,Pfizer/BioNTech
UKR,2021-06-13,Sinovac
UKR,2021-06-14,Johnson&Johnson
UKR,2021-06-14,Oxford/AstraZeneca
UKR,2021-06-14,Pfizer/BioNTech
UKR,2021-06-14,Sinovac
UKR,2021-06-15,Johnson&Johnson
UKR,2021-06-15,Oxford/AstraZeneca
UKR,2021-06-15,Pfizer/BioNTech
UKR,2021-06-15,Sinovac
UKR,2021-06-16,Johnson&Johnson
UKR,2021-06-16,Oxford/AstraZeneca
UKR,2021-06-16,Pfizer/BioNTech
UKR,2021-06-16,Sinovac
UKR,2021-06-17,Johnson&Johnson
UKR,2021-06-17,Oxford/AstraZeneca
UKR,2021-06-17,Pfizer/BioNTech
UKR,2021-06-17,Sinovac
UKR,2021-06-18,Johnson&Johnson
UKR,2021-06-18,Oxford/AstraZeneca
UKR,2021-06-18,Pfizer/BioNTech
UKR,2021-06-18,Sinovac
UKR,2021-06-19,Johnson&Johnson
UKR,2021-06-19,Oxford/AstraZeneca
UKR,2021-06-19,Pfizer/BioNTech
UKR,2021-06-19,Sinovac
UKR,2021-06-20,Johnson&Johnson
UKR,2021-06-20,Oxford/AstraZeneca
UKR,2021-06-20,Pfizer/BioNTech
UKR,2021-06-20,Sinovac
UKR,2021-06-21,Johnson&Johnson
UKR,2021-06-21,Oxford/AstraZeneca
UKR,2021-06-21,Pfizer/BioNTech
UKR,2021-06-21,Sinovac
UKR,2021-06-22,Johnson&Johnson
UKR,2021-06-22,Oxford/AstraZeneca
UKR,2021-06-22,Pfizer/BioNTech
UKR,2021-06-22,Sinovac
UKR,2021-06-23,Johnson&Johnson
UKR,2021-06-23,Oxford/AstraZeneca
UKR,2021-06-23,Pfizer/BioNTech
UKR,2021-06-23,Sinovac
UKR,2021-06-24,Johnson&Johnson
UKR,2021-06-24,Oxford/AstraZeneca
UKR,2021-06-24,Pfizer/BioNTech
UKR,2021-06-24,Sinovac
UKR,2021-06-25,Johnson&Johnson
UKR,2021-06-25,Oxford/AstraZeneca
UKR,2021-06-25,Pfizer/BioNTech
UKR,2021-06-25,Sinovac
UKR,2021-06-26,Johnson&Johnson
