location,date,vaccine
European Union,2022-03-22,Sputnik V
European Union,2022-03-22,Valneva
European Union,2022-03-23,Covaxin
European Union,2022-03-23,Johnson&Johnson
European Union,2022-03-23,Moderna
European Union,2022-03-23,Novavax
European Union,2022-03-23,Oxford/AstraZeneca
European Union,2022-03-23,Pfizer/BioNTech
European Union,2022-03-23,Sanofi/GSK
European Union,2022-03-23,Sinopharm/Beijing
European Union,2022-03-23,Sinovac
European Union,2022-03-23,Sputnik V
European Union,2022-03-23,Valneva
European Union,2022-03-24,Covaxin
European Union,2022-03-24,Johnson&Johnson
European Union,2022-03-24,Moderna
European Union,2022-03-24,Novavax
European Union,2022-03-24,Oxford/AstraZeneca
European Union,2022-03-24,Pfizer/BioNTech
European Union,2022-03-24,Sanofi/GSK
European Union,2022-03-24,Sinopharm/Beijing
European Union,2022-03-24,Sinovac
European Union,2022-03-24,Sputnik V
European Union,2022-03-24,Valneva
European Union,2022-03-25,Covaxin
European Union,2022-03-25,Johnson&Johnson
European Union,2022-03-25,Moderna
European Union,2022-03-25,Novavax
European Union,2022-03-25,Oxford/AstraZeneca
European Union,2022-03-25,Pfizer/BioNTech
European Union,2022-03-25,Sanofi/GSK
European Union,2022-03-25,Sinopharm/Beijing
European Union,2022-03-25,Sinovac
European Union,2022-03-25,Sputnik V
European Union,2022-03-25,Valneva
European Union,2022-03-26,Covaxin
European Union,2022-03-26,Johnson&Johnson
European Union,2022-03-26,Moderna
European Union,2022-03-26,Novavax
European Union,2022-03-26,Oxford/AstraZeneca
European Union,2022-03-26,Pfizer/BioNTech
European Union,2022-03-26,Sanofi/GSK
European Union,2022-03-26,Sinopharm/Beijing
European Union,2022-03-26,Sinovac
European Union,2022-03-26,Sputnik V
European Union,2022-03-26,Valneva
European Union,2022-03-27,Covaxin
European Union,2022-03-27,Johnson&Johnson
European Union,2022-03-27,Moderna
European Union,2022-03-27,Novavax
European Union,2022-03-27,Oxford/AstraZeneca
European Union,2022-03-27,Pfizer/BioNTech
European Union,2022-03-27,Sanofi/GSK
European Union,2022-03-27,Sinopharm/Beijing
European Union,2022-03-27,Sinovac
European Union,2022-03-27,Sputnik V
European Union,2022-03-27,Valneva
European Union,2022-03-28,Covaxin
European Union,2022-03-28,Johnson&Johnson
European Union,2022-03-28,Moderna
European Union,2022-03-28,Novavax
European Union,2022-03-28,Oxford/AstraZeneca
European Union,2022-03-28,Pfizer/BioNTech
European Union,2022-03-28,Sanofi/GSK
European Union,2022-03-28,Sinopharm/Beijing
European Union,2022-03-28,Sinovac
European Union,2022-03-28,Sputnik V
European Union,2022-03-28,Valneva
European Union,2022-03-29,Covaxin
European Union,2022-03-29,Johnson&Johnson
European Union,2022-03-29,Moderna
European Union,2022-03-29,Novavax
European Union,2022-03-29,Oxford/AstraZeneca
European Union,2022-03-29,Pfizer/BioNTech
European Union,2022-03-29,Sanofi/GSK
European Union,2022-03-29,Sinopharm/Beijing
European Union,2022-03-29,Sinovac
European Union,2022-03-29,Sputnik V
European Union,2022-03-29,Valneva
European Union,2022-03-30,Covaxin
European Union,2022-03-30,Johnson&Johnson
European Union,2022-03-30,Moderna
European Union,2022-03-30,Novavax
European Union,2022-03-30,Oxford/AstraZeneca
European Union,2022-03-30,Pfizer/BioNTech
European Union,2022-03-30,Sanofi/GSK
European Union,2022-03-30,Sinopharm/Beijing
European Union,2022-03-30,Sinovac
European Union,2022-03-30,Sputnik V
European Union,2022-03-30,Valneva
European Union,2022-03-31,Covaxin
European Union,2022-03-31,Johnson&Johnson
European Union,2022-03-31,Moderna
European Union,2022-03-31,Novavax
European Union,2022-03-31,Oxford/AstraZeneca
European Union,2022-03-31,Pfizer/BioNTech
European Union,2022-03-31,Sanofi/GSK
European Union,2022-03-31,Sinopharm/Beijing
European Union,2022-03-31,Sinovac
European Union,2022-03-31,Sputnik V
European Union,2022-03-31,Valneva
European Union,2022-04-01,Covaxin
European Union,2022-04-01,Johnson&Johnson
European Union,2022-04-01,Moderna
European Union,2022-04-01,Novavax
European Union,2022-04-01,Oxford/AstraZeneca
European Union,2022-04-01,Pfizer/BioNTech
European Union,2022-04-01,Sanofi/GSK
European Union,2022-04-01,Sinopharm/Beijing
European Union,2022-04-01,Sinovac
European Union,2022-04-01,Sputnik V
European Union,2022-04-01,Valneva
European Union,2022-04-02,Covaxin
European Union,2022-04-02,Johnson&Johnson
European Union,2022-04-02,Moderna
European Union,2022-04-02,Novavax
European Union,2022-04-02,Oxford/AstraZeneca
European Union,2022-04-02,Pfizer/BioNTech
European Union,2022-04-02,Sanofi/GSK
European Union,2022-04-02,Sinopharm/Beijing
European Union,2022-04-02,Sinovac
European Union,2022-04-02,Sputnik V
European Union,2022-04-02,Valneva
European Union,2022-04-03,Covaxin
European Union,2022-04-03,Johnson&Johnson
European Union,2022-04-03,Moderna
European Union,2022-04-03,Novavax
European Union,2022-04-03,Oxford/AstraZeneca
European Union,2022-04-03,Pfizer/BioNTech
European Union,2022-04-03,Sanofi/GSK
European Union,2022-04-03,Sinopharm/Beijing
European Union,2022-04-03,Sinovac
European Union,2022-04-03,Sputnik V
European Union,2022-04-03,Valneva
European Union,2022-04-04,Covaxin
European Union,2022-04-04,Johnson&Johnson
European Union,2022-04-04,Moderna
European Union,2022-04-04,Novavax
European Union,2022-04-04,Oxford/AstraZeneca
European Union,2022-04-04,Pfizer/BioNTech
European Union,2022-04-04,Sanofi/GSK
European Union,2022-04-04,Sinopharm/Beijing
European Union,2022-04-04,Sinovac
European Union,2022-04-04,Sputnik V
European Union,2022-04-04,Valneva
European Union,2022-04-05,Covaxin
European Union,2022-04-05,Johnson&Johnson
European Union,2022-04-05,Moderna
European Union,2022-04-05,Novavax
European Union,2022-04-05,Oxford/AstraZeneca
European Union,2022-04-05,Pfizer/BioNTech
European Union,2022-04-05,Sanofi/GSK
European Union,2022-04-05,Sinopharm/Beijing
European Union,2022-04-05,Sinovac
European Union,2022-04-05,Sputnik V
European Union,2022-04-05,Valneva
European Union,2022-04-06,Covaxin
European Union,2022-04-06,Johnson&Johnson
European Union,2022-04-06,Moderna
European Union,2022-04-06,Novavax
European Union,2022-04-06,Oxford/AstraZeneca
European Union,2022-04-06,Pfizer/BioNTech
European Union,2022-04-06,Sanofi/GSK
European Union,2022-04-06,Sinopharm/Beijing
European Union,2022-04-06,Sinovac
European Union,2022-04-06,Sputnik V
European Union,2022-04-06,Valneva
European Union,2022-04-07,Covaxin
European Union,2022-04-07,Johnson&Johnson
European Union,2022-04-07,Moderna
European Union,2022-04-07,Novavax
European Union,2022-04-07,Oxford/AstraZeneca
European Union,2022-04-07,Pfizer/BioNTech
European Union,2022-04-07,Sanofi/GSK
European Union,2022-04-07,Sinopharm/Beijing
European Union,2022-04-07,Sinovac
European Union,2022-04-07,Sputnik V
European Union,2022-04-07,Valneva
European Union,2022-04-08,Covaxin
European Union,2022-04-08,Johnson&Johnson
European Union,2022-04-08,Moderna
European Union,2022-04-08,Novavax
European Union,2022-04-08,Oxford/AstraZeneca
European Union,2022-04-08,Pfizer/BioNTech
European Union,2022-04-08,Sanofi/GSK
European Union,2022-04-08,Sinopharm/Beijing
European Union,2022-04-08,Sinovac
European Union,2022-04-08,Sputnik V
European Union,2022-04-08,Valneva
European Union,2022-04-09,Covaxin
European Union,2022-04-09,Johnson&Johnson
European Union,2022-04-09,Moderna
European Union,2022-04-09,Novavax
European Union,2022-04-09,Oxford/AstraZeneca
European Union,2022-04-09,Pfizer/BioNTech
European Union,2022-04-09,Sanofi/GSK
European Union,2022-04-09,Sinopharm/Beijing
European Union,2022-04-09,Sinovac
European Union,2022-04-09,Sputnik V
European Union,2022-04-09,Valneva
European Union,2022-04-10,Covaxin
European Union,2022-04-10,Johnson&Johnson
European Union,2022-04-10,Moderna
European Union,2022-04-10,Novavax
European Union,2022-04-10,Oxford/AstraZeneca
European Union,2022-04-10,Pfizer/BioNTech
European Union,2022-04-10,Sanofi/GSK
European Union,2022-04-10,Sinopharm/Beijing
European Union,2022-04-10,Sinovac
European Union,2022-04-10,Sputnik V
European Union,2022-04-10,Valneva
European Union,2022-04-11,Covaxin
European Union,2022-04-11,Johnson&Johnson
European Union,2022-04-11,Moderna
European Union,2022-04-11,Novavax
European Union,2022-04-11,Oxford/AstraZeneca
European Union,2022-04-11,Pfizer/BioNTech
European Union,2022-04-11,Sanofi/GSK
European Union,2022-04-11,Sinopharm/Beijing
European Union,2022-04-11,Sinovac
European Union,2022-04-11,Sputnik V
European Union,2022-04-11,Valneva
European Union,2022-04-12,Covaxin
European Union,2022-04-12,Johnson&Johnson
European Union,2022-04-12,Moderna
European Union,2022-04-12,Novavax
European Union,2022-04-12,Oxford/AstraZeneca
European Union,2022-04-12,Pfizer/BioNTech
European Union,2022-04-12,Sanofi/GSK
European Union,2022-04-12,Sinopharm/Beijing
European Union,2022-04-12,Sinovac
European Union,2022-04-12,Sputnik V
European Union,2022-04-12,Valneva
European Union,2022-04-13,Covaxin
European Union,2022-04-13,Johnson&Johnson
European Union,2022-04-13,Moderna
European Union,2022-04-13,Novavax
European Union,2022-04-13,Oxford/AstraZeneca
European Union,2022-04-13,Pfizer/BioNTech
European Union,2022-04-13,Sanofi/GSK
European Union,2022-04-13,Sinopharm/Beijing
European Union,2022-04-13,Sinovac
European Union,2022-04-13,Sputnik V
European Union,2022-04-13,Valneva
European Union,2022-04-14,Covaxin
European Union,2022-04-14,Johnson&Johnson
European Union,2022-04-14,Moderna
European Union,2022-04-14,Novavax
European Union,2022-04-14,Oxford/AstraZeneca
European Union,2022-04-14,Pfizer/BioNTech
European Union,2022-04-14,Sanofi/GSK
European Union,2022-04-14,Sinopharm/Beijing
European Union,2022-04-14,Sinovac
European Union,2022-04-14,Sputnik V
European Union,2022-04-14,Valneva
European Union,2022-04-15,Covaxin
European Union,2022-04-15,Johnson&Johnson
European Union,2022-04-15,Moderna
European Union,2022-04-15,Novavax
European Union,2022-04-15,Oxford/AstraZeneca
European Union,2022-04-15,Pfizer/BioNTech
European Union,2022-04-15,Sanofi/GSK
European Union,2022-04-15,Sinopharm/Beijing
European Union,2022-04-15,Sinovac
European Union,2022-04-15,Sputnik V
European Union,2022-04-15,Valneva
European Union,2022-04-16,Covaxin
European Union,2022-04-16,Johnson&Johnson
European Union,2022-04-16,Moderna
European Union,2022-04-16,Novavax
European Union,2022-04-16,Oxford/AstraZeneca
European Union,2022-04-16,Pfizer/BioNTech
European Union,2022-04-16,Sanofi/GSK
European Union,2022-04-16,Sinopharm/Beijing
European Union,2022-04-16,Sinovac
European Union,2022-04-16,Sputnik V
European Union,2022-04-16,Valneva
European Union,2022-04-17,Covaxin
European Union,2022-04-17,Johnson&Johnson
European Union,2022-04-17,Moderna
European Union,2022-04-17,Novavax
European Union,2022-04-17,Oxford/AstraZeneca
European Union,2022-04-17,Pfizer/BioNTech
European Union,2022-04-17,Sanofi/GSK
European Union,2022-04-17,Sinopharm/Beijing
European Union,2022-04-17,Sinovac
European Union,2022-04-17,Sputnik V
European Union,2022-04-17,Valneva
European Union,2022-04-18,Covaxin
European Union,2022-04-18,Johnson&Johnson
European Union,2022-04-18,Moderna
European Union,2022-04-18,Novavax
European Union,2022-04-18,Oxford/AstraZeneca
European Union,2022-04-18,Pfizer/BioNTech
European Union,2022-04-18,Sanofi/GSK
European Union,2022-04-18,Sinopharm/Beijing
European Union,2022-04-18,Sinovac
European Union,2022-04-18,Sputnik V
European Union,2022-04-18,Valneva
European Union,2022-04-19,Covaxin
European Union,2022-04-19,Johnson&Johnson
European Union,2022-04-19,Moderna
European Union,2022-04-19,Novavax
European Union,2022-04-19,Oxford/AstraZeneca
European Union,2022-04-19,Pfizer/BioNTech
European Union,2022-04-19,Sanofi/GSK
European Union,2022-04-19,Sinopharm/Beijing
European Union,2022-04-19,Sinovac
European Union,2022-04-19,Sputnik V
European Union,2022-04-19,Valneva
European Union,2022-04-20,Covaxin
European Union,2022-04-20,Johnson&Johnson
European Union,2022-04-20,Moderna
European Union,2022-04-20,Novavax
European Union,2022-04-20,Oxford/AstraZeneca
European Union,2022-04-20,Pfizer/BioNTech
European Union,2022-04-20,Sanofi/GSK
European Union,2022-04-20,Sinopharm/Beijing
European Union,2022-04-20,Sinovac
European Union,2022-04-20,Sputnik V
European Union,2022-04-20,Valneva
European Union,2022-04-21,Covaxin
European Union,2022-04-21,Johnson&Johnson
European Union,2022-04-21,Moderna
European Union,2022-04-21,Novavax
European Union,2022-04-21,Oxford/AstraZeneca
European Union,2022-04-21,Pfizer/BioNTech
European Union,2022-04-21,Sanofi/GSK
European Union,2022-04-21,Sinopharm/Beijing
European Union,2022-04-21,Sinovac
European Union,2022-04-21,Sputnik V
European Union,2022-04-21,Valneva
European Union,2022-04-22,Covaxin
European Union,2022-04-22,Johnson&Johnson
European Union,2022-04-22,Moderna
European Union,2022-04-22,Novavax
European Union,2022-04-22,Oxford/AstraZeneca
European Union,2022-04-22,Pfizer/BioNTech
European Union,2022-04-22,Sanofi/GSK
European Union,2022-04-22,Sinopharm/Beijing
European Union,2022-04-22,Sinovac
European Union,2022-04-22,Sputnik V
European Union,2022-04-22,Valneva
European Union,2022-04-23,Covaxin
European Union,2022-04-23,Johnson&Johnson
European Union,2022-04-23,Moderna
European Union,2022-04-23,Novavax
European Union,2022-04-23,Oxford/AstraZeneca
European Union,2022-04-23,Pfizer/BioNTech
European Union,2022-04-23,Sanofi/GSK
European Union,2022-04-23,Sinopharm/Beijing
European Union,2022-04-23,Sinovac
European Union,2022-04-23,Sputnik V
European Union,2022-04-23,Valneva
European Union,2022-04-24,Covaxin
European Union,2022-04-24,Johnson&Johnson
European Union,2022-04-24,Moderna
European Union,2022-04-24,Novavax
European Union,2022-04-24,Oxford/AstraZeneca
European Union,2022-04-24,Pfizer/BioNTech
European Union,2022-04-24,Sanofi/GSK
European Union,2022-04-24,Sinopharm/Beijing
European Union,2022-04-24,Sinovac
European Union,2022-04-24,Sputnik V
European Union,2022-04-24,Valneva
European Union,2022-04-25,Covaxin
European Union,2022-04-25,Johnson&Johnson
European Union,2022-04-25,Moderna
European Union,2022-04-25,Novavax
European Union,2022-04-25,Oxford/AstraZeneca
European Union,2022-04-25,Pfizer/BioNTech
European Union,2022-04-25,Sanofi/GSK
European Union,2022-04-25,Sinopharm/Beijing
European Union,2022-04-25,Sinovac
European Union,2022-04-25,Sputnik V
European Union,2022-04-25,Valneva
European Union,2022-04-26,Covaxin
European Union,2022-04-26,Johnson&Johnson
European Union,2022-04-26,Moderna
European Union,2022-04-26,Novavax
European Union,2022-04-26,Oxford/AstraZeneca
European Union,2022-04-26,Pfizer/BioNTech
European Union,2022-04-26,Sanofi/GSK
European Union,2022-04-26,Sinopharm/Beijing
European Union,2022-04-26,Sinovac
European Union,2022-04-26,Sputnik V
European Union,2022-04-26,Valneva
European Union,2022-04-27,Covaxin
European Union,2022-04-27,Johnson&Johnson
European Union,2022-04-27,Moderna
European Union,2022-04-27,Novavax
European Union,2022-04-27,Oxford/AstraZeneca
European Union,2022-04-27,Pfizer/BioNTech
European Union,2022-04-27,Sanofi/GSK
European Union,2022-04-27,Sinopharm/Beijing
European Union,2022-04-27,Sinovac
European Union,2022-04-27,Sputnik V
European Union,2022-04-27,Valneva
European Union,2022-04-28,Covaxin
European Union,2022-04-28,Johnson&Johnson
European Union,2022-04-28,Moderna
European Union,2022-04-28,Novavax
European Union,2022-04-28,Oxford/AstraZeneca
European Union,2022-04-28,Pfizer/BioNTech
European Union,2022-04-28,Sanofi/GSK
European Union,2022-04-28,Sinopharm/Beijing
European Union,2022-04-28,Sinovac
European Union,2022-04-28,Sputnik V
European Union,2022-04-28,Valneva
European Union,2022-04-29,Covaxin
European Union,2022-04-29,Johnson&Johnson
European Union,2022-04-29,Moderna
European Union,2022-04-29,Novavax
European Union,2022-04-29,Oxford/AstraZeneca
European Union,2022-04-29,Pfizer/BioNTech
European Union,2022-04-29,Sanofi/GSK
European Union,2022-04-29,Sinopharm/Beijing
European Union,2022-04-29,Sinovac
European Union,2022-04-29,Sputnik V
European Union,2022-04-29,Valneva
European Union,2022-04-30,Covaxin
European Union,2022-04-30,Johnson&Johnson
European Union,2022-04-30,Moderna
European Union,2022-04-30,Novavax
European Union,2022-04-30,Oxford/AstraZeneca
European Union,2022-04-30,Pfizer/BioNTech
European Union,2022-04-30,Sanofi/GSK
European Union,2022-04-30,Sinopharm/Beijing
European Union,2022-04-30,Sinovac
European Union,2022-04-30,Sputnik V
European Union,2022-04-30,Valneva
European Union,2022-05-01,Covaxin
European Union,2022-05-01,Johnson&Johnson
European Union,2022-05-01,Moderna
European Union,2022-05-01,Novavax
European Union,2022-05-01,Oxford/AstraZeneca
European Union,2022-05-01,Pfizer/BioNTech
European Union,2022-05-01,Sanofi/GSK
European Union,2022-05-01,Sinopharm/Beijing
European Union,2022-05-01,Sinovac
European Union,2022-05-01,Sputnik V
European Union,2022-05-01,Valneva
European Union,2022-05-02,Covaxin
European Union,2022-05-02,Johnson&Johnson
European Union,2022-05-02,Moderna
European Union,2022-05-02,Novavax
European Union,2022-05-02,Oxford/AstraZeneca
European Union,2022-05-02,Pfizer/BioNTech
European Union,2022-05-02,Sanofi/GSK
European Union,2022-05-02,Sinopharm/Beijing
European Union,2022-05-02,Sinovac
European Union,2022-05-02,Sputnik V
European Union,2022-05-02,Valneva
European Union,2022-05-03,Covaxin
European Union,2022-05-03,Johnson&Johnson
European Union,2022-05-03,Moderna
European Union,2022-05-03,Novavax
European Union,2022-05-03,Oxford/AstraZeneca
European Union,2022-05-03,Pfizer/BioNTech
European Union,2022-05-03,Sanofi/GSK
European Union,2022-05-03,Sinopharm/Beijing
European Union,2022-05-03,Sinovac
European Union,2022-05-03,Sputnik V
European Union,2022-05-03,Valneva
European Union,2022-05-04,Covaxin
European Union,2022-05-04,Johnson&Johnson
European Union,2022-05-04,Moderna
European Union,2022-05-04,Novavax
European Union,2022-05-04,Oxford/AstraZeneca
European Union,2022-05-04,Pfizer/BioNTech
European Union,2022-05-04,Sanofi/GSK
European Union,2022-05-04,Sinopharm/Beijing
European Union,2022-05-04,Sinovac
European Union,2022-05-04,Sputnik V
European Union,2022-05-04,Valneva
European Union,2022-05-05,Covaxin
European Union,2022-05-05,Johnson&Johnson
European Union,2022-05-05,Moderna
European Union,2022-05-05,Novavax
European Union,2022-05-05,Oxford/AstraZeneca
European Union,2022-05-05,Pfizer/BioNTech
European Union,2022-05-05,Sanofi/GSK
European Union,2022-05-05,Sinopharm/Beijing
European Union,2022-05-05,Sinovac
European Union,2022-05-05,Sputnik V
European Union,2022-05-05,Valneva
European Union,2022-05-06,Covaxin
European Union,2022-05-06,Johnson&Johnson
European Union,2022-05-06,Moderna
European Union,2022-05-06,Novavax
European Union,2022-05-06,Oxford/AstraZeneca
European Union,2022-05-06,Pfizer/BioNTech
European Union,2022-05-06,Sanofi/GSK
European Union,2022-05-06,Sinopharm/Beijing
European Union,2022-05-06,Sinovac
European Union,2022-05-06,Sputnik V
European Union,2022-05-06,Valneva
European Union,2022-05-07,Covaxin
European Union,2022-05-07,Johnson&Johnson
European Union,2022-05-07,Moderna
European Union,2022-05-07,Novavax
European Union,2022-05-07,Oxford/AstraZeneca
European Union,2022-05-07,Pfizer/BioNTech
European Union,2022-05-07,Sanofi/GSK
European Union,2022-05-07,Sinopharm/Beijing
European Union,2022-05-07,Sinovac
European Union,2022-05-07,Sputnik V
European Union,2022-05-07,Valneva
European Union,2022-05-08,Covaxin
European Union,2022-05-08,Johnson&Johnson
European Union,2022-05-08,Moderna
European Union,2022-05-08,Novavax
European Union,2022-05-08,Oxford/AstraZeneca
European Union,2022-05-08,Pfizer/BioNTech
European Union,2022-05-08,Sanofi/GSK
European Union,2022-05-08,Sinopharm/Beijing
European Union,2022-05-08,Sinovac
European Union,2022-05-08,Sputnik V
European Union,2022-05-08,Valneva
European Union,2022-05-09,Covaxin
European Union,2022-05-09,Johnson&Johnson
European Union,2022-05-09,Moderna
European Union,2022-05-09,Novavax
European Union,2022-05-09,Oxford/AstraZeneca
European Union,2022-05-09,Pfizer/BioNTech
European Union,2022-05-09,Sanofi/GSK
European Union,2022-05-09,Sinopharm/Beijing
European Union,2022-05-09,Sinovac
European Union,2022-05-09,Sputnik V
European Union,2022-05-09,Valneva
European Union,2022-05-10,Covaxin
European Union,2022-05-10,Johnson&Johnson
European Union,2022-05-10,Moderna
European Union,2022-05-10,Novavax
European Union,2022-05-10,Oxford/AstraZeneca
European Union,2022-05-10,Pfizer/BioNTech
European Union,2022-05-10,Sanofi/GSK
European Union,2022-05-10,Sinopharm/Beijing
European Union,2022-05-10,Sinovac
European Union,2022-05-10,Sputnik V
European Union,2022-05-10,Valneva
European Union,2022-05-11,Covaxin
European Union,2022-05-11,Johnson&Johnson
European Union,2022-05-11,Moderna
European Union,2022-05-11,Novavax
European Union,2022-05-11,Oxford/AstraZeneca
European Union,2022-05-11,Pfizer/BioNTech
European Union,2022-05-11,Sanofi/GSK
European Union,2022-05-11,Sinopharm/Beijing
European Union,2022-05-11,Sinovac
European Union,2022-05-11,Sputnik V
European Union,2022-05-11,Valneva
European Union,2022-05-12,Covaxin
European Union,2022-05-12,Johnson&Johnson
European Union,2022-05-12,Moderna
European Union,2022-05-12,Novavax
European Union,2022-05-12,Oxford/AstraZeneca
European Union,2022-05-12,Pfizer/BioNTech
European Union,2022-05-12,Sanofi/GSK
European Union,2022-05-12,Sinopharm/Beijing
European Union,2022-05-12,Sinovac
European Union,2022-05-12,Sputnik V
European Union,2022-05-12,Valneva
European Union,2022-05-13,Covaxin
European Union,2022-05-13,Johnson&Johnson
European Union,2022-05-13,Moderna
European Union,2022-05-13,Novavax
European Union,2022-05-13,Oxford/AstraZeneca
European Union,2022-05-13,Pfizer/BioNTech
European Union,2022-05-13,Sanofi/GSK
European Union,2022-05-13,Sinopharm/Beijing
European Union,2022-05-13,Sinovac
European Union,2022-05-13,Sputnik V
European Union,2022-05-13,Valneva
European Union,2022-05-14,Covaxin
European Union,2022-05-14,Johnson&Johnson
European Union,2022-05-14,Moderna
European Union,2022-05-14,Novavax
European Union,2022-05-14,Oxford/AstraZeneca
European Union,2022-05-14,Pfizer/BioNTech
European Union,2022-05-14,Sanofi/GSK
European Union,2022-05-14,Sinopharm/Beijing
European Union,2022-05-14,Sinovac
European Union,2022-05-14,Sputnik V
European Union,2022-05-14,Valneva
European Union,2022-05-15,Covaxin
European Union,2022-05-15,Johnson&Johnson
European Union,2022-05-15,Moderna
European Union,2022-05-15,Novavax
European Union,2022-05-15,Oxford/AstraZeneca
European Union,2022-05-15,Pfizer/BioNTech
European Union,2022-05-15,Sanofi/GSK
European Union,2022-05-15,Sinopharm/Beijing
European Union,2022-05-15,Sinovac
European Union,2022-05-15,Sputnik V
European Union,2022-05-15,Valneva
European Union,2022-05-16,Covaxin
European Union,2022-05-16,Johnson&Johnson
European Union,2022-05-16,Moderna
European Union,2022-05-16,Novavax
European Union,2022-05-16,Oxford/AstraZeneca
European Union,2022-05-16,Pfizer/BioNTech
European Union,2022-05-16,Sanofi/GSK
European Union,2022-05-16,Sinopharm/Beijing
European Union,2022-05-16,Sinovac
European Union,2022-05-16,Sputnik V
European Union,2022-05-16,Valneva
European Union,2022-05-17,Covaxin
European Union,2022-05-17,Johnson&Johnson
European Union,2022-05-17,Moderna
European Union,2022-05-17,Novavax
European Union,2022-05-17,Oxford/AstraZeneca
European Union,2022-05-17,Pfizer/BioNTech
European Union,2022-05-17,Sanofi/GSK
European Union,2022-05-17,Sinopharm/Beijing
European Union,2022-05-17,Sinovac
European Union,2022-05-17,Sputnik V
European Union,2022-05-17,Valneva
European Union,2022-05-18,Covaxin
European Union,2022-05-18,Johnson&Johnson
European Union,2022-05-18,Moderna
European Union,2022-05-18,Novavax
European Union,2022-05-18,Oxford/AstraZeneca
European Union,2022-05-18,Pfizer/BioNTech
European Union,2022-05-18,Sanofi/GSK
European Union,2022-05-18,Sinopharm/Beijing
European Union,2022-05-18,Sinovac
European Union,2022-05-18,Sputnik V
European Union,2022-05-18,Valneva
European Union,2022-05-19,Covaxin
European Union,2022-05-19,Johnson&Johnson
European Union,2022-05-19,Moderna
European Union,2022-05-19,Novavax
European Union,2022-05-19,Oxford/AstraZeneca
European Union,2022-05-19,Pfizer/BioNTech
European Union,2022-05-19,Sanofi/GSK
European Union,2022-05-19,Sinopharm/Beijing
European Union,2022-05-19,Sinovac
European Union,2022-05-19,Sputnik V
European Union,2022-05-19,Valneva
European Union,2022-05-20,Covaxin
European Union,2022-05-20,Johnson&Johnson
European Union,2022-05-20,Moderna
European Union,2022-05-20,Novavax
European Union,2022-05-20,Oxford/AstraZeneca
European Union,2022-05-20,Pfizer/BioNTech
European Union,2022-05-20,Sanofi/GSK
European Union,2022-05-20,Sinopharm/Beijing
European Union,2022-05-20,Sinovac
European Union,2022-05-20,Sputnik V
European Union,2022-05-20,Valneva
European Union,2022-05-21,Covaxin
European Union,2022-05-21,Johnson&Johnson
European Union,2022-05-21,Moderna
European Union,2022-05-21,Novavax
European Union,2022-05-21,Oxford/AstraZeneca
European Union,2022-05-21,Pfizer/BioNTech
European Union,2022-05-21,Sanofi/GSK
European Union,2022-05-21,Sinopharm/Beijing
European Union,2022-05-21,Sinovac
European Union,2022-05-21,Sputnik V
European Union,2022-05-21,Valneva
European Union,2022-05-22,Covaxin
European Union,2022-05-22,Johnson&Johnson
European Union,2022-05-22,Moderna
European Union,2022-05-22,Novavax
European Union,2022-05-22,Oxford/AstraZeneca
European Union,2022-05-22,Pfizer/BioNTech
European Union,2022-05-22,Sanofi/GSK
European Union,2022-05-22,Sinopharm/Beijing
European Union,2022-05-22,Sinovac
European Union,2022-05-22,Sputnik V
European Union,2022-05-22,Valneva
European Union,2022-05-23,Covaxin
European Union,2022-05-23,Johnson&Johnson
European Union,2022-05-23,Moderna
European Union,2022-05-23,Novavax
European Union,2022-05-23,Oxford/AstraZeneca
European Union,2022-05-23,Pfizer/BioNTech
European Union,2022-05-23,Sanofi/GSK
European Union,2022-05-23,Sinopharm/Beijing
European Union,2022-05-23,Sinovac
European Union,2022-05-23,Sputnik V
European Union,2022-05-23,Valneva
European Union,2022-05-24,Covaxin
European Union,2022-05-24,Johnson&Johnson
European Union,2022-05-24,Moderna
European Union,2022-05-24,Novavax
European Union,2022-05-24,Oxford/AstraZeneca
European Union,2022-05-24,Pfizer/BioNTech
European Union,2022-05-24,Sanofi/GSK
European Union,2022-05-24,Sinopharm/Beijing
European Union,2022-05-24,Sinovac
European Union,2022-05-24,Sputnik V
European Union,2022-05-24,Valneva
European Union,2022-05-25,Covaxin
European Union,2022-05-25,Johnson&Johnson
European Union,2022-05-25,Moderna
European Union,2022-05-25,Novavax
European Union,2022-05-25,Oxford/AstraZeneca
European Union,2022-05-25,Pfizer/BioNTech
European Union,2022-05-25,Sanofi/GSK
European Union,2022-05-25,Sinopharm/Beijing
European Union,2022-05-25,Sinovac
European Union,2022-05-25,Sputnik V
European Union,2022-05-25,Valneva
European Union,2022-05-26,Covaxin
European Union,2022-05-26,Johnson&Johnson
European Union,2022-05-26,Moderna
European Union,2022-05-26,Novavax
European Union,2022-05-26,Oxford/AstraZeneca
European Union,2022-05-26,Pfizer/BioNTech
European Union,2022-05-26,Sanofi/GSK
European Union,2022-05-26,Sinopharm/Beijing
European Union,2022-05-26,Sinovac
European Union,2022-05-26,Sputnik V
European Union,2022-05-26,Valneva
European Union,2022-05-27,Covaxin
European Union,2022-05-27,Johnson&Johnson
European Union,2022-05-27,Moderna
European Union,2022-05-27,Novavax
European Union,2022-05-27,Oxford/AstraZeneca
European Union,2022-05-27,Pfizer/BioNTech
European Union,2022-05-27,Sanofi/GSK
European Union,2022-05-27,Sinopharm/Beijing
